aluno_id,ano_letivo__ano,periodo_letivo,situacao_id
338700319001,2013,1,12
274927375765,2013,1,11
514090550593,2013,1,11
310149847321,2013,1,12
311170303633,2013,1,11
273848368681,2013,1,12
309762296973,2013,1,11
275298197321,2013,1,11
339012589785,2013,1,12
312001166969,2013,1,11
276895796957,2013,1,11
312003955101,2013,1,15
338499573497,2013,1,10
309859881593,2013,1,12
343766354845,2013,1,12
277478516545,2013,1,11
337208668381,2013,1,11
273943165169,2013,1,10
307202791797,2013,1,15
337105507497,2013,1,11
338697530869,2013,1,11
338059048641,2013,1,12
276976652785,2013,1,18
309698169937,2013,1,11
311184244293,2013,1,11
338502361629,2013,1,10
312592250953,2013,1,15
337233761569,2013,1,11
337484693449,2013,1,11
268350172377,2013,1,11
343077686241,2013,1,11
335530212917,2013,1,12
277715507765,2013,1,11
309628466637,2013,1,12
273212674585,2013,1,12
336612008133,2013,1,10
335987466565,2013,1,12
277294499833,2013,1,12
277740600953,2013,1,11
337445659601,2013,1,10
272234040253,2013,1,12
271935710129,2013,1,10
334905671349,2013,1,11
337465176525,2013,1,12
270898525025,2013,1,11
334849908709,2013,1,11
307216732457,2013,1,11
334830391785,2013,1,11
316395263001,2013,1,18
203425730625,2013,1,11
309753932577,2013,1,12
276695051453,2013,1,18
222245621625,2013,1,11
553765668953,2013,1,10
276932042673,2013,1,15
336617584397,2013,1,11
236024569969,2013,1,12
277991532833,2013,1,10
336006983489,2013,1,16
274737782789,2013,1,12
310409143597,2013,1,11
309912856101,2013,1,11
277899524477,2013,1,10
272010989693,2013,1,12
276605831229,2013,1,18
312589462821,2013,1,15
337947523361,2013,1,10
275016595989,2013,1,11
343097203165,2013,1,12
332098022425,2013,1,10
336430779553,2013,1,11
268001655877,2013,1,10
278811243641,2013,1,12
164534077357,2013,1,11
331955827693,2013,1,11
337230973437,2013,1,12
338125963809,2013,1,11
198092034109,2013,1,11
275309349849,2013,1,11
331696531417,2013,1,16
277748965349,2013,1,10
332192818913,2013,1,11
307049444537,2013,1,11
276282407917,2013,1,11
310094084681,2013,1,11
268155003137,2013,1,11
316398051133,2013,1,18
277804727989,2013,1,11
335641738197,2013,1,12
277372567529,2013,1,12
310152635453,2013,1,12
273335352393,2013,1,12
273154123813,2013,1,12
277603982485,2013,1,12
336812753637,2013,1,12
336625948793,2013,1,4
341061866805,2013,1,12
337495845977,2013,1,11
380288095913,2013,1,18
267826003561,2013,1,12
331707683945,2013,1,16
267404995629,2013,1,4
273901343189,2013,1,10
267374326177,2013,1,11
309871034121,2013,1,11
277383720057,2013,1,11
312603403481,2013,1,3
274169003861,2013,1,12
278610498137,2013,1,10
277709931501,2013,1,11
309620102241,2013,1,12
267683808829,2013,1,15
311181456161,2013,1,12
276162518241,2013,1,15
336363864385,2013,1,12
343760778581,2013,1,12
274389266289,2013,1,15
273845580549,2013,1,12
274138334409,2013,1,11
275766603497,2013,1,12
337200303985,2013,1,12
277026839161,2013,1,12
274152275069,2013,1,12
336400110101,2013,1,11
50636097025,2013,1,11
274146698805,2013,1,12
268712629537,2013,1,15
130945451153,2013,1,21
338524666685,2013,1,12
275228494021,2013,1,12
338521878553,2013,1,12
345921580881,2013,1,12
335549729841,2013,1,11
307046656405,2013,1,11
268818578553,2013,1,12
41663888249,2013,1,15
267853884881,2013,1,11
277344686209,2013,1,11
277422753905,2013,1,11
510033818533,2013,1,10
312583886557,2013,1,11
273201522057,2013,1,12
269069510433,2013,1,10
271010050305,2013,1,11
338371319425,2013,1,4
336444720213,2013,1,10
275724781517,2013,1,11
274634621905,2013,1,12
311095024069,2013,1,10
309806907085,2013,1,11
338485632837,2013,1,10
339589733109,2013,1,11
311131269785,2013,1,12
277743389085,2013,1,11
269236798353,2013,1,12
332546911677,2013,1,10
236197434153,2013,1,16
278008261625,2013,1,11
332092446161,2013,1,12
332541335413,2013,1,16
271913405073,2013,1,12
273703385817,2013,1,18
307055020801,2013,1,11
343069321845,2013,1,10
278342837465,2013,1,12
276851186845,2013,1,11
335485602805,2013,1,11
311108964729,2013,1,12
338491209101,2013,1,10
268347384245,2013,1,11
276853974977,2013,1,11
337194727721,2013,1,4
239640777173,2013,1,11
276274043521,2013,1,11
277470152149,2013,1,11
309595009053,2013,1,11
278250829109,2013,1,12
268166155665,2013,1,10
204934110037,2013,1,11
274559342341,2013,1,10
311142422313,2013,1,16
309910067969,2013,1,12
336631525057,2013,1,11
278259193505,2013,1,18
337060897385,2013,1,11
337219820909,2013,1,11
338072989301,2013,1,12
273329776129,2013,1,18
277693202709,2013,1,10
271902252545,2013,1,4
276918102013,2013,1,10
312698199969,2013,1,11
273324199865,2013,1,12
338705895265,2013,1,12
268801849761,2013,1,11
309901703573,2013,1,11
131076493357,2013,1,11
310127542265,2013,1,12
277369779397,2013,1,10
278234100317,2013,1,10
278005473493,2013,1,11
309904491705,2013,1,12
269075086697,2013,1,11
336453084609,2013,1,12
267831579825,2013,1,12
272931073253,2013,1,10
278264769769,2013,1,10
343783083637,2013,1,12
335627797537,2013,1,11
272590921149,2013,1,11
206303082849,2013,1,11
337808116761,2013,1,11
277910677005,2013,1,12
310241855677,2013,1,11
310113601605,2013,1,10
274952468953,2013,1,11
335636161933,2013,1,11
277481304677,2013,1,11
337244914097,2013,1,10
331794116037,2013,1,11
338056260509,2013,1,12
276095603073,2013,1,18
334847120577,2013,1,4
267747935865,2013,1,12
277453423357,2013,1,15
203250078309,2013,1,3
271654108797,2013,1,11
274757299713,2013,1,16
274629045641,2013,1,10
274135546277,2013,1,12
267357597385,2013,1,11
338064624905,2013,1,12
277935770193,2013,1,10
310403567333,2013,1,11
273711750213,2013,1,10
167062913081,2013,1,11
310205609961,2013,1,12
165164195189,2013,1,11
339196606497,2013,1,11
277012898501,2013,1,15
278275922297,2013,1,15
277208067741,2013,1,12
307043868273,2013,1,11
125993728721,2013,1,11
343755202317,2013,1,12
337972616549,2013,1,12
336662194509,2013,1,12
334161240105,2013,1,11
271737752757,2013,1,12
277548219845,2013,1,12
337794176101,2013,1,11
337939158965,2013,1,12
306829182109,2013,1,11
278156032621,2013,1,11
274534249153,2013,1,16
168094521921,2013,1,11
272908768197,2013,1,12
308131239753,2013,1,15
278395811973,2013,1,12
338505149761,2013,1,11
332530182885,2013,1,10
272925496989,2013,1,10
342369500713,2013,1,4
562183039461,2013,1,18
274414359477,2013,1,12
272593709281,2013,1,16
175209834785,2013,1,11
334841544313,2013,1,11
205115338617,2013,1,11
310124754133,2013,1,23
312700988101,2013,1,11
338493997233,2013,1,12
339062776161,2013,1,10
332243005289,2013,1,11
335552517973,2013,1,12
269958924541,2013,1,11
268425451941,2013,1,11
267616893661,2013,1,11
337498634109,2013,1,12
269953348277,2013,1,12
269002595265,2013,1,12
275005443461,2013,1,10
273176428869,2013,1,11
309558763337,2013,1,12
277787999197,2013,1,10
338061836773,2013,1,11
277960863381,2013,1,11
278105846245,2013,1,12
407321823785,2013,1,11
277645804465,2013,1,12
337261642889,2013,1,12
273218250849,2013,1,12
309765085105,2013,1,11
335474450277,2013,1,10
335625009405,2013,1,11
336352711857,2013,1,12
278998048485,2013,1,10
309533670149,2013,1,12
312890581077,2013,1,15
337969828417,2013,1,10
335533001049,2013,1,12
267444029477,2013,1,3
307211156193,2013,1,3
338131540073,2013,1,10
277392084453,2013,1,12
275769391629,2013,1,11
237259712445,2013,1,10
24020588953,2013,1,10
274155063201,2013,1,11
268277680945,2013,1,11
273221038981,2013,1,11
42109989369,2013,1,11
310253008205,2013,1,11
50139809529,2013,1,11
331699319549,2013,1,16
310219550621,2013,1,11
336394533837,2013,1,12
270965440193,2013,1,11
309848729065,2013,1,12
337211456513,2013,1,10
338360166897,2013,1,11
336405686365,2013,1,11
339059988029,2013,1,12
268325079189,2013,1,3
278002685361,2013,1,12
310292042053,2013,1,12
341056290541,2013,1,10
337819269289,2013,1,11
272588133017,2013,1,11
343072109977,2013,1,12
309798542689,2013,1,12
309670288617,2013,1,11
336408474497,2013,1,12
268946832625,2013,1,12
277029627293,2013,1,12
273720114609,2013,1,12
274885553785,2013,1,12
268581587333,2013,1,11
336623160661,2013,1,11
309843152801,2013,1,11
314022562669,2013,1,18
332159361329,2013,1,11
307038292009,2013,1,11
272398540041,2013,1,4
203464764473,2013,1,16
203503798321,2013,1,11
337944735229,2013,1,10
273879038133,2013,1,11
278880946941,2013,1,11
273932012641,2013,1,12
267396631233,2013,1,11
276299136709,2013,1,11
332111963085,2013,1,16
268955197021,2013,1,10
311100600333,2013,1,12
277366991265,2013,1,11
267527673437,2013,1,11
276985017181,2013,1,11
272710810825,2013,1,11
270968228325,2013,1,12
279000836617,2013,1,12
273945953301,2013,1,11
273892978793,2013,1,12
274891130049,2013,1,12
271681990117,2013,1,16
338106446885,2013,1,10
336687287697,2013,1,11
310297618317,2013,1,12
273929224509,2013,1,10
332488360905,2013,1,10
173924505933,2013,1,11
310266948865,2013,1,11
338033955453,2013,1,12
339099021877,2013,1,12
267343656725,2013,1,15
272027718485,2013,1,11
338036743585,2013,1,11
277539855449,2013,1,10
347831451301,2013,1,3
338482844705,2013,1,11
274380901893,2013,1,15
267775817185,2013,1,12
271269346581,2013,1,12
272164336953,2013,1,11
275314926113,2013,1,12
310258584469,2013,1,11
275780544157,2013,1,11
36779080985,2013,1,11
205466643249,2013,1,11
337520939165,2013,1,12
312112692249,2013,1,11
311178668029,2013,1,12
308329197125,2013,1,4
276711780245,2013,1,11
277835397441,2013,1,11
332256945949,2013,1,11
309932373025,2013,1,12
277771270405,2013,1,11
277896736345,2013,1,12
309845940933,2013,1,11
274456181457,2013,1,12
337771871045,2013,1,12
274372537497,2013,1,12
126105254001,2013,1,11
273692233289,2013,1,11
338086929961,2013,1,11
338415929537,2013,1,11
343757990449,2013,1,11
336338771197,2013,1,11
338998649125,2013,1,10
276536127929,2013,1,11
337833209949,2013,1,11
338120387545,2013,1,11
277397660717,2013,1,12
310372897881,2013,1,12
203551196565,2013,1,11
268748875253,2013,1,12
276379992537,2013,1,15
337777447309,2013,1,11
273895766925,2013,1,11
337113871893,2013,1,11
267686596961,2013,1,11
337247702229,2013,1,10
275281468529,2013,1,11
338042319849,2013,1,10
267536037833,2013,1,15
336489330325,2013,1,11
277556584241,2013,1,11
268785120969,2013,1,11
274171791993,2013,1,11
268489578977,2013,1,3
275445968317,2013,1,11
271910616941,2013,1,18
331799692301,2013,1,11
268380841829,2013,1,15
316400839265,2013,1,15
337169634533,2013,1,16
205279838405,2013,1,11
277874431289,2013,1,10
338429870197,2013,1,11
338349014369,2013,1,11
165721821589,2013,1,11
272476607737,2013,1,11
335538577313,2013,1,11
332217912101,2013,1,11
204343026053,2013,1,11
338948462749,2013,1,11
234783851229,2013,1,16
269289772861,2013,1,12
273184793265,2013,1,11
272267497837,2013,1,11
270550008525,2013,1,18
311134057917,2013,1,10
309921220497,2013,1,11
276982229049,2013,1,12
338519090421,2013,1,12
274467333985,2013,1,11
339004225389,2013,1,11
276165306373,2013,1,15
336695652093,2013,1,10
269259103409,2013,1,12
309926796761,2013,1,12
273948741433,2013,1,12
278167185149,2013,1,11
309751144445,2013,1,11
336628736925,2013,1,11
277347474341,2013,1,11
278220159657,2013,1,11
309603373449,2013,1,12
277486880941,2013,1,15
269114120545,2013,1,12
332549699809,2013,1,11
277907888873,2013,1,12
310255796337,2013,1,12
37980765877,2013,1,11
336414050761,2013,1,4
344800751817,2013,1,10
337214244645,2013,1,11
337922430173,2013,1,11
172664270269,2013,1,3
277726660293,2013,1,10
338109235017,2013,1,11
311103388465,2013,1,12
338410353273,2013,1,12
306837546505,2013,1,11
269353899897,2013,1,15
342366712581,2013,1,10
314019774537,2013,1,18
270042568501,2013,1,11
277188550817,2013,1,11
56544148733,2013,1,11
339009801653,2013,1,4
306840334637,2013,1,16
273881826265,2013,1,11
277467364017,2013,1,11
337830421817,2013,1,11
275685747669,2013,1,11
277037991689,2013,1,12
335482814673,2013,1,12
338432658329,2013,1,12
336971677161,2013,1,11
337448447733,2013,1,11
335597128085,2013,1,11
335622221273,2013,1,11
309759508841,2013,1,11
337125024421,2013,1,15
310230703149,2013,1,12
267575071681,2013,1,10
314978891945,2013,1,15
338527454817,2013,1,11
338103658753,2013,1,11
277272194777,2013,1,3
26591246657,2013,1,11
309840364669,2013,1,11
338354590633,2013,1,11
337462388393,2013,1,12
272671776977,2013,1,10
272459878945,2013,1,11
274821426749,2013,1,11
277952498985,2013,1,12
277288923569,2013,1,10
277590041825,2013,1,11
337506998505,2013,1,11
276934830805,2013,1,10
337133388817,2013,1,10
338346226237,2013,1,10
273957105829,2013,1,12
336347135593,2013,1,11
332220700233,2013,1,11
201256563929,2013,1,11
277974804041,2013,1,15
339093445613,2013,1,12
338368531293,2013,1,10
277500821601,2013,1,18
274445028929,2013,1,16
272894827537,2013,1,11
557560316605,2013,1,10
275320502377,2013,1,12
274698748941,2013,1,3
336815541769,2013,1,12
337236549701,2013,1,11
334819239257,2013,1,10
272153184425,2013,1,11
267828791693,2013,1,12
39204755825,2013,1,11
123760434989,2013,1,11
344806328081,2013,1,11
268400358753,2013,1,12
234677902213,2013,1,11
335477238409,2013,1,10
338351802501,2013,1,12
310194457433,2013,1,12
274617893113,2013,1,12
332491149037,2013,1,11
336670558905,2013,1,11
277751753481,2013,1,4
338167785789,2013,1,11
274930163897,2013,1,12
272933861385,2013,1,12
335619433141,2013,1,11
310186093037,2013,1,10
274941316425,2013,1,11
274160639465,2013,1,12
127039278221,2013,1,16
276608619361,2013,1,18
163881654469,2013,1,11
267968198293,2013,1,12
337242125965,2013,1,11
306834758373,2013,1,11
310147059189,2013,1,12
272892039405,2013,1,11
308331985257,2013,1,16
336344347461,2013,1,12
239955836089,2013,1,11
275236858417,2013,1,15
274514732229,2013,1,12
127538353849,2013,1,21
309943525553,2013,1,12
277581677429,2013,1,12
238221617985,2013,1,15
338940098353,2013,1,11
273279589753,2013,1,12
274129970013,2013,1,16
272900403801,2013,1,10
334810874861,2013,1,11
309739991917,2013,1,10
339048835501,2013,1,11
407316247521,2013,1,11
268645714369,2013,1,10
338413141405,2013,1,12
337512574769,2013,1,12
311173091765,2013,1,11
343752414185,2013,1,11
274879977521,2013,1,11
267856673013,2013,1,11
277375355661,2013,1,12
276837246185,2013,1,10
309834788405,2013,1,12
337490269713,2013,1,12
273708962081,2013,1,12
268065782913,2013,1,10
337197515853,2013,1,11
276020323509,2013,1,12
309734415653,2013,1,12
276867915637,2013,1,11
277796363593,2013,1,12
269030476585,2013,1,11
278024990417,2013,1,10
276338170557,2013,1,15
309539246413,2013,1,3
331796904169,2013,1,11
273321411733,2013,1,12
274442240797,2013,1,12
338084141829,2013,1,12
278153244489,2013,1,18
336483754061,2013,1,12
273706173949,2013,1,12
271916193205,2013,1,12
336486542193,2013,1,11
269284196597,2013,1,11
268021172801,2013,1,15
12260248177,2013,1,11
310130330397,2013,1,12
338162209525,2013,1,11
338081353697,2013,1,11
275688535801,2013,1,18
277684838313,2013,1,11
332884275649,2013,1,16
277790787329,2013,1,12
312625708537,2013,1,18
338078565565,2013,1,11
275295409189,2013,1,11
273209886453,2013,1,12
59714254817,2013,1,11
338421505801,2013,1,11
310200033697,2013,1,11
310227915017,2013,1,11
309929584893,2013,1,10
272855793689,2013,1,11
278393023841,2013,1,12
277877219421,2013,1,11
339068352425,2013,1,12
331958615825,2013,1,16
337518151033,2013,1,11
408821838801,2013,1,12
274141122541,2013,1,11
334838756181,2013,1,10
312015107629,2013,1,16
268592739861,2013,1,12
407319035653,2013,1,12
336372228781,2013,1,11
336681711433,2013,1,12
204540983425,2013,1,9
276870703769,2013,1,11
269303713521,2013,1,3
337515362901,2013,1,12
339057199897,2013,1,11
269041629113,2013,1,12
336366652517,2013,1,10
268983078341,2013,1,12
274458969589,2013,1,11
312023472025,2013,1,3
343074898109,2013,1,10
271439422633,2013,1,11
267549978493,2013,1,15
338123175677,2013,1,10
273195945793,2013,1,12
332150996933,2013,1,16
309726051257,2013,1,12
331975344617,2013,1,10
274615104981,2013,1,12
272019354089,2013,1,10
269800001017,2013,1,11
275925527021,2013,1,11
338365743161,2013,1,11
309544822677,2013,1,12
309606161581,2013,1,12
337203092117,2013,1,11
309687017409,2013,1,11
273073267985,2013,1,10
341870425085,2013,1,12
337958675889,2013,1,11
277687626445,2013,1,11
276591890569,2013,1,12
274361384969,2013,1,12
311175879897,2013,1,12
339101810009,2013,1,12
316406415529,2013,1,18
310082932153,2013,1,12
332778326633,2013,1,10
276399509461,2013,1,16
277648592597,2013,1,11
273466394597,2013,1,10
309678653013,2013,1,11
309675864881,2013,1,10
273508216577,2013,1,15
337509786637,2013,1,10
339054411765,2013,1,11
276759178489,2013,1,15
338156633261,2013,1,11
337774659177,2013,1,12
276544492325,2013,1,15
277782422933,2013,1,11
309597797185,2013,1,12
276271255389,2013,1,12
277754541613,2013,1,11
308134027885,2013,1,11
276014747245,2013,1,18
202424791237,2013,1,16
236487399881,2013,1,11
337835998081,2013,1,11
332206759573,2013,1,11
271907828809,2013,1,18
338075777433,2013,1,11
337964252153,2013,1,11
269833458601,2013,1,12
267655927509,2013,1,11
278616074401,2013,1,12
337824845553,2013,1,11
332145420669,2013,1,11
278270346033,2013,1,16
271609498685,2013,1,11
338435446461,2013,1,11
277626287541,2013,1,10
269063934169,2013,1,18
310370109749,2013,1,11
337796964233,2013,1,11
309851517197,2013,1,10
343763566713,2013,1,12
336472601533,2013,1,12
272075116729,2013,1,11
332164937593,2013,1,4
235347053893,2013,1,11
273410631957,2013,1,12
309608949713,2013,1,12
334816451125,2013,1,12
274642986301,2013,1,11
310191669301,2013,1,12
167628903877,2013,1,11
276541704193,2013,1,11
273491487785,2013,1,11
336419627025,2013,1,11
338164997657,2013,1,12
309854305329,2013,1,12
310208398093,2013,1,12
272582556753,2013,1,15
337523727297,2013,1,10
275011019725,2013,1,10
338047896113,2013,1,12
276313077369,2013,1,15
267890130597,2013,1,15
338170573921,2013,1,11
272239616517,2013,1,4
277394872585,2013,1,11
312675894913,2013,1,15
337802540497,2013,1,12
335535789181,2013,1,11
309890551045,2013,1,12
276254526597,2013,1,12
267728418941,2013,1,12
337967040285,2013,1,12
312020683893,2013,1,11
312709352497,2013,1,18
337055321121,2013,1,11
268821366685,2013,1,3
271007262173,2013,1,11
310222338753,2013,1,12
338995860993,2013,1,12
337228185305,2013,1,12
323011500237,2013,1,16
309756720709,2013,1,10
311097812201,2013,1,12
332100810557,2013,1,16
276987805313,2013,1,12
276533339797,2013,1,11
382766745261,2013,1,10
335591551821,2013,1,11
332223488365,2013,1,11
311106176597,2013,1,12
331713260209,2013,1,16
337264431021,2013,1,12
273123454361,2013,1,12
206185981305,2013,1,15
275551917333,2013,1,11
278878158809,2013,1,12
338942886485,2013,1,11
204992660809,2013,1,11
278289862957,2013,1,11
332212335837,2013,1,11
277905100741,2013,1,10
272186642009,2013,1,11
276600254965,2013,1,18
313230733181,2013,1,3
270962652061,2013,1,11
309868245989,2013,1,12
338954039013,2013,1,12
210039179729,2013,1,11
310239067545,2013,1,4
274537037285,2013,1,12
272242404649,2013,1,12
337225397173,2013,1,11
277768482273,2013,1,10
274712689601,2013,1,12
336001407225,2013,1,16
268879917457,2013,1,11
277439482697,2013,1,12
278886523205,2013,1,12
269501670893,2013,1,12
277673685785,2013,1,11
337805328629,2013,1,11
277668109521,2013,1,11
335544153577,2013,1,11
336375016913,2013,1,11
127083888333,2013,1,21
332209547705,2013,1,11
312553217105,2013,1,16
269429179461,2013,1,3
268548129749,2013,1,11
338050684245,2013,1,10
331704895813,2013,1,11
201833707253,2013,1,15
276873491901,2013,1,12
276577949909,2013,1,10
336653830113,2013,1,12
338987496597,2013,1,10
335527424785,2013,1,11
276156941977,2013,1,12
278735964077,2013,1,12
273151335681,2013,1,12
309745568181,2013,1,4
275312137981,2013,1,12
277475728413,2013,1,10
312017895761,2013,1,15
336004195357,2013,1,11
273215462717,2013,1,12
337493057845,2013,1,11
273444089541,2013,1,10
269245162749,2013,1,15
276697839585,2013,1,18
307213944325,2013,1,11
267480275193,2013,1,12
277007322237,2013,1,12
277520338525,2013,1,11
309695381805,2013,1,11
277021262897,2013,1,12
307969528097,2013,1,15
239108243961,2013,1,10
337930794569,2013,1,12
267524885305,2013,1,12
331808056697,2013,1,11
310278101393,2013,1,12
337936370833,2013,1,11
312620132273,2013,1,16
336614796265,2013,1,11
337822057421,2013,1,11
309692593673,2013,1,12
273332564261,2013,1,12
510031030401,2013,1,11
332365683097,2013,1,11
271899464413,2013,1,12
338530242949,2013,1,11
336478177797,2013,1,10
337456812129,2013,1,12
312550428973,2013,1,11
309907279837,2013,1,12
310294830185,2013,1,12
273840004285,2013,1,12
277843761837,2013,1,11
331947463297,2013,1,10
306843122769,2013,1,11
273458030201,2013,1,11
274946892689,2013,1,16
337783023573,2013,1,12
345918792749,2013,1,11
165719033457,2013,1,11
337933582701,2013,1,11
276296348577,2013,1,4
312622920405,2013,1,18
338993072861,2013,1,12
332109174953,2013,1,11
277378143793,2013,1,11
19824450293,2013,1,15
273190369529,2013,1,12
337459600261,2013,1,11
312009531365,2013,1,3
309935161157,2013,1,11
277024051029,2013,1,12
272702446429,2013,1,10
272889251273,2013,1,12
61841599533,2013,1,11
337785811705,2013,1,12
268369689301,2013,1,16
307598706541,2013,1,11
277849338101,2013,1,12
337978192813,2013,1,11
277450635225,2013,1,11
267338080461,2013,1,12
270538855997,2013,1,12
277634651937,2013,1,12
275245222813,2013,1,12
277832609309,2013,1,12
336416838893,2013,1,10
344803539949,2013,1,12
275306561717,2013,1,12
268168943797,2013,1,3
46724347829,2013,1,11
335546941709,2013,1,11
337827633685,2013,1,12
277615135013,2013,1,11
269016535925,2013,1,10
278914404525,2013,1,15
123607087729,2013,1,11
272858581821,2013,1,12
334844332445,2013,1,11
332176090121,2013,1,10
164706941541,2013,1,11
272919920725,2013,1,11
275457120845,2013,1,12
336439143949,2013,1,11
274180156389,2013,1,12
338114811281,2013,1,10
267870613673,2013,1,10
311086659673,2013,1,12
306845910901,2013,1,16
273552826689,2013,1,12
336966100897,2013,1,11
336656618245,2013,1,11
277458999621,2013,1,11
277517550393,2013,1,11
270115059933,2013,1,12
269225645825,2013,1,12
332335013645,2013,1,16
336664982641,2013,1,12
269091815489,2013,1,3
274949680821,2013,1,11
338173362053,2013,1,10
312600615349,2013,1,4
276708992113,2013,1,11
273168064473,2013,1,11
271734964625,2013,1,11
309865457857,2013,1,11
334855484973,2013,1,10
276371628141,2013,1,11
336469813401,2013,1,11
309862669725,2013,1,12
313392444837,2013,1,15
336684499565,2013,1,12
268143850609,2013,1,11
275928315153,2013,1,16
268999807133,2013,1,11
273182005133,2013,1,10
276831669921,2013,1,11
273842792417,2013,1,16
277436694565,2013,1,12
337440083337,2013,1,12
277623499409,2013,1,12
277997109097,2013,1,16
336982829689,2013,1,11
267742359601,2013,1,16
312544852709,2013,1,18
277355838737,2013,1,10
275752662837,2013,1,12
336433567685,2013,1,11
277871643157,2013,1,11
238993930549,2013,1,12
274450605193,2013,1,12
338112023149,2013,1,12
336402898233,2013,1,11
277690414577,2013,1,10
335990254697,2013,1,12
203364391721,2013,1,11
307041080141,2013,1,15
277810304253,2013,1,11
336659406377,2013,1,12
336335983065,2013,1,11
337975404681,2013,1,11
336651041981,2013,1,10
336497694721,2013,1,11
310108025341,2013,1,11
278030566681,2013,1,11
309542034545,2013,1,10
368781475149,2013,1,10
313239097577,2013,1,16
338053472377,2013,1,11
337941947097,2013,1,11
312012319497,2013,1,15
309801330821,2013,1,11
277400448849,2013,1,12
309737203785,2013,1,12
278114210641,2013,1,18
276025899773,2013,1,10
276884644429,2013,1,11
343746837921,2013,1,11
274715477733,2013,1,16
278203430865,2013,1,11
276098391205,2013,1,10
277484092809,2013,1,11
84093681025,2013,1,11
217477915905,2013,1,11
278889311337,2013,1,12
277707143369,2013,1,12
339001437257,2013,1,11
344778446761,2013,1,10
335633373801,2013,1,11
309536458281,2013,1,12
277779634801,2013,1,11
277291711701,2013,1,12
272585344885,2013,1,4
273463606465,2013,1,12
339071140557,2013,1,12
276251738465,2013,1,12
337442871469,2013,1,10
310225126885,2013,1,12
277698778973,2013,1,12
313172182409,2013,1,3
332148208801,2013,1,11
312547640841,2013,1,11
277578889297,2013,1,10
278593769345,2013,1,3
267600164869,2013,1,15
335630585669,2013,1,11
306831970241,2013,1,10
278242464713,2013,1,16
205112550485,2013,1,11
271732176493,2013,1,16
338427082065,2013,1,11
275317714245,2013,1,11
268746087121,2013,1,12
337780235441,2013,1,10
310213974357,2013,1,11
271893888149,2013,1,12
331813632961,2013,1,10
238915862853,2013,1,11
269055569773,2013,1,11
309976983137,2013,1,10
307208368061,2013,1,10
309611737845,2013,1,12
337925218305,2013,1,11
277662533257,2013,1,12
209049392869,2013,1,11
275013807857,2013,1,11
267722842677,2013,1,12
269493306497,2013,1,12
278733175945,2013,1,4
278172761413,2013,1,18
341059078673,2013,1,4
277353050605,2013,1,10
336667770773,2013,1,10
268832519213,2013,1,12
276957135861,2013,1,12
336645465717,2013,1,10
337487481581,2013,1,12
277049144217,2013,1,10
277944134589,2013,1,11
307052232669,2013,1,11
276120696261,2013,1,11
337955887757,2013,1,11
270009110917,2013,1,12
277503609733,2013,1,11
336397321969,2013,1,12
309614525977,2013,1,12
272922708857,2013,1,12
309937949289,2013,1,12
268994230869,2013,1,12
331718836473,2013,1,11
338067413037,2013,1,11
339007013521,2013,1,12
336648253849,2013,1,12
332089658029,2013,1,11
337222609041,2013,1,12
339065564293,2013,1,11
337454023997,2013,1,11
332103598689,2013,1,16
337838786213,2013,1,10
310085720285,2013,1,11
334835968049,2013,1,11
339096233745,2013,1,12
336447508345,2013,1,12
332086869897,2013,1,11
273310259205,2013,1,11
338937310221,2013,1,10
309681441145,2013,1,12
277902312609,2013,1,11
267360385517,2013,1,11
271598346157,2013,1,12
336506059117,2013,1,10
307205579929,2013,1,11
336500482853,2013,1,4
275309349849,2013,2,11
332209547705,2013,2,11
277748965349,2013,2,10
332212335837,2013,2,10
338937310221,2013,2,10
272010989693,2013,2,15
277905100741,2013,2,10
309553187073,2013,2,12
338521878553,2013,2,15
198092034109,2013,2,11
12260248177,2013,2,21
272186642009,2013,2,10
336815541769,2013,2,12
380893120557,2013,2,10
381107806721,2013,2,12
338081353697,2013,2,12
277874431289,2013,2,10
379064105965,2013,2,11
309901703573,2013,2,11
277932982061,2013,2,10
276600254965,2013,2,4
310130330397,2013,2,16
380131960521,2013,2,12
339076716821,2013,2,4
371340980325,2013,2,4
272931073253,2013,2,11
379370800485,2013,2,10
313230733181,2013,2,15
331813632961,2013,2,11
337236549701,2013,2,3
270962652061,2013,2,11
345793326809,2013,2,18
268994230869,2013,2,15
275688535801,2013,2,18
309868245989,2013,2,15
376432109357,2013,2,11
380686798789,2013,2,11
338954039013,2013,2,12
276168094505,2013,2,11
337941947097,2013,2,11
335541365445,2013,2,11
338162209525,2013,2,10
381684950045,2013,2,11
275933891417,2013,2,18
334819239257,2013,2,10
210039179729,2013,2,11
275228494021,2013,2,14
277684838313,2013,2,11
332237429025,2013,2,11
306840334637,2013,2,16
39204755825,2013,2,16
380876391765,2013,2,12
274537037285,2013,2,15
269055569773,2013,2,11
310241855677,2013,2,11
239640777173,2013,2,11
272242404649,2013,2,16
131076493357,2013,2,21
332195607045,2013,2,11
268606680521,2013,2,12
164534077357,2013,2,21
332884275649,2013,2,15
235196494765,2013,2,3
337225397173,2013,2,11
338125963809,2013,2,11
368773110753,2013,2,16
309767873237,2013,2,15
337230973437,2013,2,15
274347444309,2013,2,11
277790787329,2013,2,15
277768482273,2013,2,12
557674630017,2013,2,11
379552029065,2013,2,11
336651041981,2013,2,12
336001407225,2013,2,16
312625708537,2013,2,11
